trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,1,6,0.052592406658312975,0.09022556390977443,0.04121016827783745,0.12481203007518797,0.0610878436885128,0.043410909779714915,0.0,0.2,0.2,71.99605716099995,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 225, ""min_warm_cluster"": 45}"
2,32,64,0.001,0.0001,0.15,0.1,1,6,0.052565329186202256,0.09172932330827067,0.04082050364005251,0.11879699248120301,0.05922342450305357,0.04254851649122931,0.0,0.2,0.2,69.87915687900022,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 225, ""min_warm_cluster"": 45}"
3,64,64,0.0005,0.0001,0.15,0.1,3,8,0.052665401303585886,0.08421052631578947,0.04310060866451844,0.11729323308270677,0.06091774608480326,0.045302795449388714,0.2,0.0,0.1,94.35137560299972,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 117, ""min_warm_cluster"": 11}"
4,64,64,0.001,0.0001,0.15,0.1,2,7,0.05204062777961335,0.0887218045112782,0.04097923379878267,0.12030075187969924,0.059778525076745304,0.04297187111224914,0.0,0.1,0.1,82.41811787900042,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 117, ""min_warm_cluster"": 11}"
