variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.07398568019093078,0.04648325454400615,0.038166079478728646,0.09928400954653938,0.05286975939908818,0.03991442043953552,77.4349487970012,1.1017762811456544,371379,591.7294921875
FIR-MIC image-only,0.03914081145584725,0.02167173034587799,0.016303557222411637,0.06062052505966587,0.02707394848271482,0.017770799996115316,70.2471677600006,1.0358623121720616,371379,976.0888671875
FIR-MIC text-only,0.07159904534606205,0.044802858425671624,0.03665018752130924,0.09880668257756563,0.05160102837963402,0.0384747562153593,69.07175556599941,1.0474064596656025,371379,972.60107421875
