variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20
Anchor-only,0.06873508353221958,0.04370372463879622,0.03603004129257112,0.09880668257756563,0.05127623693350676,0.03809430163099152
Past-only,0.005250596658711217,0.0025493399177504952,0.0017740652346857598,0.011933174224343675,0.004240304302919379,0.002237570173131032
Future-only,0.00477326968973747,0.0021301744548888973,0.0013495851801341061,0.008114558472553698,0.002970226790637522,0.0015774674106837521
Past+Future,0.005727923627684964,0.0027310061037161483,0.0018680153047694813,0.012410501193317422,0.0043990040298896955,0.002313923518324384
FIR-MIC without future bridge,0.07064439140811456,0.04394344263604389,0.035779255218396026,0.09498806682577565,0.050046122734348844,0.03742833418620528
Per-item + transition/association,0.07398568019093078,0.04648325454400615,0.038166079478728646,0.09928400954653938,0.05286975939908818,0.03991442043953552
FIR-MIC full,0.07398568019093078,0.04648325454400615,0.038166079478728646,0.09928400954653938,0.05286975939908818,0.03991442043953552
