trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,1,6,0.030925082025578667,0.05915065722952477,0.022412810759625725,0.08746208291203236,0.0379670379639961,0.024283976409681142,0.1,0.1,0.0,285.1870434739976,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 659, ""min_warm_cluster"": 152}"
2,32,64,0.001,0.0001,0.15,0.1,12,17,0.03316848091210341,0.06370070778564206,0.023964000834577174,0.08645096056622852,0.038801453948647854,0.025448307376491085,0.1,0.2,0.1,799.6198144570008,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 659, ""min_warm_cluster"": 152}"
3,64,64,0.0005,0.0001,0.15,0.1,7,12,0.031164378966870274,0.057633973710819006,0.023053388864814547,0.08998988877654196,0.039313090149111586,0.02527067348722036,0.05,0.2,0.2,562.4973979220013,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 385, ""min_warm_cluster"": 49}"
4,64,64,0.001,0.0001,0.15,0.1,6,11,0.03165362763720424,0.06167846309403438,0.02267080745341615,0.08695652173913043,0.03796455695099981,0.02436221607173674,0.1,0.2,0.2,513.0317725840068,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 385, ""min_warm_cluster"": 49}"
