variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.06024808033077377,0.03349667526898537,0.025378542832766103,0.09214412285883047,0.041581061076067766,0.027606907034809943,110.54671090299962,0.9755186296510757,363155,510.69775390625
FIR-MIC image-only,0.030124040165386886,0.017502021375482898,0.013588398541145144,0.04311872415829888,0.020708063879447597,0.01442540183453871,100.64284957600466,0.9335594595385106,363155,806.38525390625
FIR-MIC text-only,0.057885410513880686,0.031482718778515655,0.023492860424343,0.09214412285883047,0.040070260744660566,0.025812538737618147,101.26639238799544,0.8773144028354183,363155,768.95166015625
