n_users_eval,n_candidates,Recall@1,NDCG@1,MRR@1,Recall@5,NDCG@5,MRR@5,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,Coverage@20,dataset,model,seed,best_epoch,train_seconds,test_seconds,inference_ms_per_user,trainable_parameters,checkpoint_mb,peak_cuda_memory_mb
2095,1780,0.024821002386634844,0.024821002386634844,0.024821002386634844,0.051073985680190934,0.03740314902795431,0.03299124900556881,0.07589498806682578,0.045318580930405576,0.03619274917604273,0.10071599045346062,0.051611320401188175,0.037927934984985166,0.9859550561797753,clothing,Multi-interest per-item,2028,7,40.412094847000844,0.4390350459943875,0.20956326777775058,82176,1.2817697525024414,180.69482421875
2095,1780,0.021479713603818614,0.021479713603818614,0.021479713603818614,0.051551312649164675,0.03642613537377883,0.03149562450278441,0.07350835322195703,0.043452574293921305,0.034354661514566044,0.10119331742243437,0.05039565334501779,0.0362327984285579,0.9882022471910112,clothing,Multi-interest clustered,2028,2,57.026246729001286,0.4609339500020724,0.22001620525158586,82176,1.2817983627319336,114.26171875
2095,1780,0.016229116945107397,0.016229116945107397,0.016229116945107397,0.0477326968973747,0.032452874983277945,0.027422434367541767,0.06587112171837708,0.03829201698337144,0.029814941091790736,0.09355608591885442,0.045255388423758716,0.03170651700813445,0.9904494382022472,clothing,Static score-level,2029,7,38.598226157,0.6494767070000762,0.3100127479713968,82176,1.2815656661987305,58.0732421875
2095,1780,0.02100238663484487,0.02100238663484487,0.02100238663484487,0.050119331742243436,0.035878428291732475,0.03120127287191726,0.07637231503579953,0.044347615314194636,0.034686896238208885,0.1026252983293556,0.050904104645999385,0.036444752811212094,0.9893258426966293,clothing,Multi-interest per-item,2029,4,39.23662304000004,0.6043900310000936,0.28849166157522366,82176,1.2817087173461914,67.1982421875
2095,1780,0.021957040572792363,0.021957040572792363,0.021957040572792363,0.050119331742243436,0.03593474039136092,0.031328560063643596,0.07446300715990453,0.04380446984882351,0.03457741410008713,0.10023866348448687,0.050325317611186055,0.03637101752613402,0.9882022471910112,clothing,Multi-interest clustered,2029,4,54.85488284099995,0.5255897120000554,0.2508781441527711,82176,1.2817373275756836,67.1982421875
2095,1780,0.014797136038186158,0.014797136038186158,0.014797136038186158,0.04295942720763723,0.028712856498434303,0.02407319013524264,0.06252983293556086,0.034960972785596435,0.026604538394514526,0.09164677804295943,0.042237919179190314,0.028557950297016483,0.9882022471910112,clothing,Static score-level,2030,3,38.12311215699992,0.37676487600037945,0.17984003627703077,82176,1.2815656661987305,93.0732421875
2095,1780,0.02243436754176611,0.02243436754176611,0.02243436754176611,0.050596658711217185,0.0365081705552694,0.031909307875894986,0.0730310262529833,0.04366742511415009,0.034808690381482744,0.10405727923627685,0.051338187918410653,0.03682463552811277,0.9876404494382023,clothing,Multi-interest per-item,2030,3,39.81796607099932,0.4386993819998679,0.20940304630065293,82176,1.2817697525024414,180.35302734375
2095,1780,0.021957040572792363,0.021957040572792363,0.021957040572792363,0.05346062052505966,0.03784826127568904,0.032752585521081935,0.07398568019093078,0.04438536448078819,0.03539171117930068,0.10214797136038187,0.05147146472650128,0.03731712111044814,0.9904494382022472,clothing,Multi-interest clustered,2030,7,56.05878032000055,0.46620873699976073,0.22253400334117457,82176,1.2817983627319336,113.697265625
2095,1780,0.02052505966587112,0.02052505966587112,0.02052505966587112,0.04630071599045346,0.032981622209338674,0.028671439936356406,0.06205250596658711,0.03804979797226805,0.030750085236958748,0.08687350835322195,0.04433629566046412,0.03247996155070717,0.9943820224719101,clothing,Static score-level,2031,10,38.35627819900037,0.37306646999968507,0.178074687350685,82176,1.2816267013549805,92.5859375
2095,1780,0.022911694510739856,0.022911694510739856,0.022911694510739856,0.050119331742243436,0.03691169228881413,0.03256165473349244,0.0711217183770883,0.04368048708827791,0.03534246315869227,0.10692124105011933,0.05265552084602337,0.03776614597094214,0.9915730337078652,clothing,Multi-interest per-item,2031,3,39.22158849100015,0.4653217630002473,0.2221106267304283,82176,1.2817697525024414,179.90087890625
2095,1780,0.021957040572792363,0.021957040572792363,0.021957040572792363,0.0486873508353222,0.03589231270429815,0.03166268894192522,0.07159904534606205,0.04324179223655906,0.034662461643368565,0.10930787589498807,0.05266098447468351,0.03718857801656667,0.9910112359550561,clothing,Multi-interest clustered,2031,3,54.973761138000555,0.4855330269983824,0.23175800811378636,82176,1.2817983627319336,113.6474609375
