epoch,loss,rank_loss,next_loss,route_loss
1,20.87223286898631,19.951799478249946,4.215349656230998,0.36434229589858147
2,19.35191154929827,18.47097157532314,4.155340437619191,0.17029593491329337
3,18.78237313369535,17.90345051435972,4.128377347622278,0.1577358661957507
4,18.56853907063322,17.689694589039064,4.106986423708358,0.17151234481694563
5,18.33422025138477,17.454044376654256,4.106007913373551,0.17619359366736323
