trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,7,12,0.03961952581740099,0.06690003889537145,0.03131478703240663,0.0941267989109296,0.04639967303148334,0.03312250719642405,0.1,0.2,0.2,809.307147507001,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 776, ""min_warm_cluster"": 179}"
2,32,64,0.001,0.0001,0.15,0.1,9,14,0.039310022365320406,0.06923376118241929,0.030240070876010203,0.08868144690781797,0.044173718396045225,0.03154648147702976,0.05,0.2,0.2,942.7281630899997,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 776, ""min_warm_cluster"": 179}"
3,64,64,0.0005,0.0001,0.15,0.1,8,13,0.04020090978651136,0.07156748346946713,0.03069261543590598,0.09218203033838973,0.045384481460548874,0.032101244552158716,0.05,0.2,0.2,873.5582019309986,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 467, ""min_warm_cluster"": 29}"
4,64,64,0.001,0.0001,0.15,0.1,5,10,0.04043665100700065,0.07156748346946713,0.03101010662270872,0.09101516919486581,0.045275203571396076,0.032298112664003106,0.1,0.2,0.2,669.6051243210004,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 467, ""min_warm_cluster"": 29}"
