variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.07159904534606205,0.04597837260925145,0.038001477440618256,0.10023866348448687,0.053222988755984524,0.03999144775381134,50.67070730799969,1.0189637298330243,371379,590.9794921875
FIR-MIC image-only,0.04105011933174224,0.02334439542584114,0.01804049702617722,0.06157517899761337,0.02843050675740894,0.01938322733822117,46.736879997999495,1.1044517059665009,371379,974.97412109375
FIR-MIC text-only,0.07064439140811456,0.04373576252251969,0.035484903587528885,0.09928400954653938,0.05090119318828728,0.03741249427754227,46.674358106,0.9708589073982874,371379,972.60107421875
