variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20
Anchor-only,0.046052631578947366,0.025346830798690195,0.019069157268170427,0.0756578947368421,0.03284971062985241,0.0211336610339966
Past-only,0.018092105263157895,0.008540061756920079,0.005669120718462824,0.03618421052631579,0.013027047376977524,0.006855638781164791
Future-only,0.018092105263157895,0.008540061756920079,0.005669120718462824,0.03618421052631579,0.013010291565411948,0.006842738884363965
Past+Future,0.018092105263157895,0.008540061756920079,0.005669120718462824,0.03618421052631579,0.013027047376977524,0.006855638781164791
FIR-MIC without future bridge,0.049342105263157895,0.02637468251760903,0.019473814745196324,0.07730263157894737,0.03335434878966838,0.02133960602006624
Per-item + transition/association,0.049342105263157895,0.026440595517643873,0.01954169277360067,0.06907894736842106,0.031473322146605996,0.02094389283435998
FIR-MIC full,0.047697368421052634,0.025836370616587074,0.01923167293233083,0.07072368421052631,0.03166697641941502,0.02083422300331519
