trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,1,6,0.051726819535040644,0.08721804511278196,0.04096491228070175,0.12180451127819548,0.060202227662584124,0.043148617924334304,0.1,0.1,0.0,70.76990823899996,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 194, ""min_warm_cluster"": 40}"
2,32,64,0.001,0.0001,0.15,0.1,1,6,0.051378824296241375,0.08721804511278196,0.04050304332259219,0.11879699248120301,0.05923339330630599,0.04259105665912156,0.05,0.1,0.0,69.46660285600046,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 194, ""min_warm_cluster"": 40}"
3,64,64,0.0005,0.0001,0.15,0.1,8,13,0.05163193959821941,0.09172932330827067,0.039617496121255515,0.12180451127819548,0.05909497334929963,0.04159225593523413,0.05,0.2,0.2,149.4223711120003,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 144, ""min_warm_cluster"": 3}"
4,64,64,0.001,0.0001,0.15,0.1,1,6,0.05185504754574036,0.09022556390977443,0.04026375462465688,0.12481203007518797,0.06034109929200784,0.042454705868425924,0.05,0.1,0.2,69.15836979399955,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 144, ""min_warm_cluster"": 3}"
