epoch,loss,rank_loss,next_loss,route_loss
1,33.733766262347885,32.8592750109159,3.6215635996598463,0.8574986113951757
2,32.15565674121563,31.44756713280311,2.7931184401878943,0.7521254764153407
3,31.8860413477971,31.228420991163986,2.5452556793506327,0.6905571015981528
4,31.45567849966196,30.767328849205605,2.7706526334469137,0.6297865853859828
5,30.88733849158654,30.087626970731296,3.5349543002935557,0.44776536295047176
6,30.128341381366436,29.261651039123535,4.05834726186899,0.25210398550216967
7,29.374114770155686,28.508699637192947,4.0765055142916164,0.1980714316551502
8,28.80114320608286,27.93556418785682,4.0883112870729885,0.1770587981893466
9,28.464526689969578,27.596205638005184,4.100235077051016,0.17399180164703956
10,28.12062879709097,27.251016176663914,4.1091907024383545,0.17179533953850085
11,27.938694367041954,27.06851680462177,4.113868328241201,0.1689311552506227
12,27.657483761127178,26.78599739074707,4.12100810271043,0.16918518164983162
13,27.44489398369422,26.57274473630465,4.1284344379718485,0.16764429555489466
14,27.175728431114784,26.302410125732422,4.134750256171594,0.16799643005316073
15,26.818007689255936,25.94340969966008,4.141888361710769,0.1681078477547719
16,26.405359048109787,25.529306338383602,4.1554194046900825,0.1653574384175814
17,26.54556340437669,25.66830928509052,4.161021416003887,0.1661844110259643
18,25.94709271651048,25.069033989539513,4.163400173187256,0.16914763416235262
19,25.720956068772537,24.843044867882362,4.162716590441191,0.16992851117482552
20,25.65499342404879,24.776766777038574,4.163411305500911,0.17110597915374315
