variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.07398568019093078,0.0459486539800177,0.037418456642800316,0.09832935560859188,0.052039535149125286,0.03905766895298583,41.00630525499946,1.0105146754177834,363155,591.7294921875
FIR-MIC image-only,0.037708830548926014,0.020878526047334492,0.01574326628025912,0.06062052505966587,0.026645876886823534,0.017311929160776854,37.85944206699787,1.0530100147961416,363155,967.9560546875
FIR-MIC text-only,0.06825775656324583,0.042436218870014274,0.03452418835473728,0.0945107398568019,0.04906973225347555,0.03634145270188997,38.04983864600217,0.967983524105984,363155,966.27783203125
