trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,epoch,loss,rank_loss,next_loss,route_loss,validation_lambda_z,validation_lambda_next,validation_lambda_fine,validation_Recall@10,validation_NDCG@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20
1,32,64,0.0005,0.0001,0.15,0.1,1,25.931059924038973,25.149255947633222,3.394147450273687,0.6260638772086664,0.1,0.1,0.0,0.05915065722952477,0.03087507652237479,0.022355232959378562,0.08796764408493428,0.03806665458856707,0.02427637721321024
1,32,64,0.0005,0.0001,0.15,0.1,2,24.26733508977023,23.501167058944702,3.455580922690305,0.4888681478121064,0.0,0.2,0.2,0.05915065722952477,0.03092887355778384,0.022339384017847113,0.0910010111223458,0.03883730733148139,0.024432276671830493
1,32,64,0.0005,0.0001,0.15,0.1,3,23.60522525960749,22.84927214275707,3.457971315492283,0.3880564025179906,0.0,0.2,0.2,0.05915065722952477,0.031128549602340305,0.02260801354582952,0.09201213346814964,0.039264714037522117,0.024749689098000398
1,32,64,0.0005,0.0001,0.15,0.1,4,23.153102614662863,22.403153549541127,3.469299787824804,0.312429952011867,0.05,0.2,0.0,0.05611729019211325,0.03033517276190045,0.022459354486654787,0.08543983822042467,0.03779574053274459,0.024531792244120113
1,32,64,0.0005,0.0001,0.15,0.1,5,22.789396784522317,22.042652476917613,3.4761985459110956,0.26248180866241455,0.05,0.2,0.2,0.057633973710819006,0.030539027589795535,0.022258133115059302,0.09049544994944388,0.03885293750540295,0.024540238037214845
1,32,64,0.0005,0.0001,0.15,0.1,6,22.38519711927934,21.641062303022906,3.476996037093076,0.23276787183501504,0.0,0.2,0.2,0.05965621840242669,0.03171008399133775,0.023183590928788095,0.09150657229524772,0.0396700703712305,0.025318942520778816
1,32,64,0.0005,0.0001,0.15,0.1,7,22.08903473073786,21.347451665184714,3.476756079630418,0.21133766153996641,0.0,0.2,0.2,0.06117290192113246,0.03158793726864581,0.02266579196558974,0.08948432760364004,0.038797776463121644,0.024671744540650804
1,32,64,0.0005,0.0001,0.15,0.1,8,21.876048391515557,21.135749773545697,3.477464895356785,0.197634613818743,0.0,0.2,0.2,0.05965621840242669,0.03141952786575264,0.02284133403951402,0.09150657229524772,0.03943419010344356,0.025021008701321866
1,32,64,0.0005,0.0001,0.15,0.1,9,21.66274239800193,20.923686504364014,3.4769308377395975,0.18680882623249834,0.05,0.2,0.1,0.06167846309403438,0.03208608766146067,0.02315349800182965,0.0884732052578362,0.038787880170333695,0.02495415679944334
1,32,64,0.0005,0.0001,0.15,0.1,10,21.397291790355336,20.659456794912163,3.4762159396301615,0.17796362259171225,0.0,0.2,0.1,0.05864509605662285,0.03100701983105403,0.022583738584749706,0.08948432760364004,0.03877956718529415,0.024702714663823233
1,32,64,0.0005,0.0001,0.15,0.1,11,21.188502463427458,20.451288190754976,3.475807883522727,0.1714716831391508,0.1,0.2,0.2,0.05864509605662285,0.031300402549901275,0.022971536103487566,0.08948432760364004,0.039076162690906684,0.025093840662209595
1,32,64,0.0005,0.0001,0.15,0.1,12,21.207398241216485,20.47091362693093,3.4754324040629645,0.16554745015772906,0.0,0.2,0.2,0.06268958543983821,0.032553171540064256,0.023515014364357135,0.09302325581395349,0.040171896625466504,0.025579857370870433
1,32,64,0.0005,0.0001,0.15,0.1,13,20.984573234211314,20.248801242221486,3.475076832554557,0.16046213612637736,0.05,0.2,0.2,0.05915065722952477,0.03192440641927318,0.02365083377469626,0.08998988877654196,0.039740726517867093,0.025803890050658685
1,32,64,0.0005,0.0001,0.15,0.1,14,20.839599977840077,20.104278781197287,3.474770028482784,0.15663340399888429,0.05,0.2,0.2,0.05965621840242669,0.031300712455037384,0.02268705763397371,0.09150657229524772,0.03937178891636592,0.024910921404979885
