trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,12,17,0.032553171540064256,0.06268958543983821,0.023515014364357135,0.09302325581395349,0.040171896625466504,0.025579857370870433,0.0,0.2,0.2,847.0780433199998,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 754, ""min_warm_cluster"": 133}"
2,32,64,0.001,0.0001,0.15,0.1,6,11,0.03254979459078223,0.06066734074823053,0.024013152615275972,0.09605662285136501,0.04148571902212183,0.02646101186878296,0.05,0.2,0.2,557.4036517970017,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 754, ""min_warm_cluster"": 133}"
3,64,64,0.0005,0.0001,0.15,0.1,3,8,0.03133076673988985,0.05915065722952477,0.02292278556181488,0.08645096056622852,0.03814289401892817,0.024742026606635603,0.0,0.2,0.0,412.073934647,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 441, ""min_warm_cluster"": 32}"
4,64,64,0.001,0.0001,0.15,0.1,8,13,0.03141628923899337,0.06117290192113246,0.02248062015503876,0.0884732052578362,0.0381451294156306,0.024234492053351677,0.1,0.2,0.0,669.7203309409997,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 441, ""min_warm_cluster"": 32}"
