epoch,loss,rank_loss,next_loss,route_loss
1,25.931059924038973,25.149255947633222,3.394147450273687,0.6260638772086664
2,24.26733508977023,23.501167058944702,3.455580922690305,0.4888681478121064
3,23.60522525960749,22.84927214275707,3.457971315492283,0.3880564025179906
4,23.153102614662863,22.403153549541127,3.469299787824804,0.312429952011867
5,22.789396784522317,22.042652476917613,3.4761985459110956,0.26248180866241455
6,22.38519711927934,21.641062303022906,3.476996037093076,0.23276787183501504
7,22.08903473073786,21.347451665184714,3.476756079630418,0.21133766153996641
8,21.876048391515557,21.135749773545697,3.477464895356785,0.197634613818743
9,21.66274239800193,20.923686504364014,3.4769308377395975,0.18680882623249834
10,21.397291790355336,20.659456794912163,3.4762159396301615,0.17796362259171225
11,21.188502463427458,20.451288190754976,3.475807883522727,0.1714716831391508
12,21.207398241216485,20.47091362693093,3.4754324040629645,0.16554745015772906
