dataset,seed,group,n_users,average_history_length,average_interest_diversity,gain_pct_Recall@10,gain_pct_NDCG@10,gain_pct_MRR@10,gain_pct_Recall@20,gain_pct_NDCG@20,gain_pct_MRR@20
sports,2022,1,127,1.0,,50.0,23.626504806266393,11.773049645390078,0.0,6.2178938976621945,7.018233497626316
sports,2022,2-3,1075,2.3451162790697673,0.7211966706829709,-1.6393442622950867,4.15613089512001,8.18735654004798,-4.166666666666663,2.196856555035836,7.6600895303493415
sports,2022,4-5,293,4.348122866894198,0.7350548351431463,-33.33333333333333,-20.717103465621125,-10.813853742226035,-3.225806451612912,-4.648184422350781,-4.6603866696515865
sports,2022,>=6,198,7.792929292929293,0.733460181289249,25.0,28.6092571774608,32.845894263217104,27.272727272727273,29.490601723934958,33.2082272640146
sports,2023,1,127,1.0,,14.285714285714285,20.12757566290388,24.95934959349591,-40.0,-15.104416574316753,8.318935884842297
sports,2023,2-3,1075,2.3451162790697673,0.7211966706829709,3.2786885245901614,2.3534900522381137,1.4710470485461122,-7.000000000000005,-3.1694289318515927,-0.5928928367368284
sports,2023,4-5,293,4.348122866894198,0.7350548351431463,-15.789473684210517,-20.924937217935806,-25.071850342268892,7.407407407407412,-6.43087571993442,-18.225382556320714
sports,2023,>=6,198,7.792929292929293,0.733460181289249,7.6923076923076765,20.848867102194163,31.615214994487342,30.434782608695656,33.08395765331394,37.02962850809154
sports,2024,1,127,1.0,,40.0,13.712630092440284,3.8518518518518596,-33.33333333333333,-16.515818249358166,-6.516410998066456
sports,2024,2-3,1075,2.3451162790697673,0.7211966706829709,-6.153846153846149,-2.716287616976692,0.09587875976183727,4.210526315789471,2.4378005499864837,1.954708323918115
sports,2024,4-5,293,4.348122866894198,0.7350548351431463,18.749999999999986,0.8300294810903693,-9.565217391304337,-10.0,-10.266784913427543,-12.444624702037007
sports,2024,>=6,198,7.792929292929293,0.733460181289249,-17.647058823529413,-3.9004424313435657,7.6240994378908935,34.99999999999999,26.749154917588147,21.234022674681416
sports,2025,1,127,1.0,,28.57142857142857,4.121933515897866,-7.273678702250117,-16.666666666666664,-12.352410155721442,-12.212405057685077
sports,2025,2-3,1075,2.3451162790697673,0.7211966706829709,8.47457627118644,9.33308681184512,10.068256421835109,0.0,3.1213934944518478,6.466365285548754
sports,2025,4-5,293,4.348122866894198,0.7350548351431463,0.0,-21.810704617867373,-36.2707907791071,-18.18181818181818,-26.71358692725985,-36.97612323435654
sports,2025,>=6,198,7.792929292929293,0.733460181289249,39.99999999999999,38.21434112722309,37.367681498829015,66.66666666666666,55.053154272240405,45.264221930977634
sports,2026,1,127,1.0,,-12.5,-13.018631577700544,-14.110070257611241,-23.076923076923077,-18.51575105838322,-16.345219250475875
sports,2026,2-3,1075,2.3451162790697673,0.7211966706829709,-4.6153846153846185,-5.6063190137074725,-5.980561332094433,-3.999999999999997,-5.119159509343633,-5.790571074481861
sports,2026,4-5,293,4.348122866894198,0.7350548351431463,-11.111111111111107,-18.481560543830913,-24.591252810136933,-19.354838709677416,-21.157228104284897,-24.82728626499998
sports,2026,>=6,198,7.792929292929293,0.733460181289249,0.0,8.688780478766757,14.561973826790036,31.57894736842107,26.94165092690606,22.763110314716663
sports,2027,1,127,1.0,,33.33333333333333,8.343677728662158,-1.3480392156862713,0.0,-1.561684378196353,-4.029821199795316
sports,2027,2-3,1075,2.3451162790697673,0.7211966706829709,4.918032786885249,7.321246921824669,8.684155366730645,-3.092783505154648,1.918139698828041,6.092296978693254
sports,2027,4-5,293,4.348122866894198,0.7350548351431463,-14.999999999999998,-24.677309702947476,-31.65028299076558,-15.625000000000005,-21.898283750641422,-29.024045561085174
sports,2027,>=6,198,7.792929292929293,0.733460181289249,27.272727272727273,24.854664405023726,21.627906976744157,40.90909090909092,32.27774965502499,23.891779205059528
sports,2028,1,127,1.0,,42.857142857142854,19.18753683464166,7.967032967032982,-23.076923076923077,-9.448571478675515,-1.6677483985664332
sports,2028,2-3,1075,2.3451162790697673,0.7211966706829709,0.0,-7.552797904174418,-12.131087923462124,-7.619047619047613,-9.684383696411638,-12.26575081209656
sports,2028,4-5,293,4.348122866894198,0.7350548351431463,-31.578947368421048,-31.55638501133418,-32.83926961226331,-16.666666666666657,-22.317736817785292,-28.52353702668469
sports,2028,>=6,198,7.792929292929293,0.733460181289249,0.0,23.29939420943623,42.65434451219515,34.99999999999999,40.30824018450118,48.94675551724447
sports,2029,1,127,1.0,,12.5,3.0042171141252987,-1.4330218068536005,-23.076923076923077,-12.774472809297134,-6.841339155749648
sports,2029,2-3,1075,2.3451162790697673,0.7211966706829709,10.000000000000005,10.907328759704065,12.441534144059876,-1.0000000000000029,4.354530561266461,9.693612180973304
sports,2029,4-5,293,4.348122866894198,0.7350548351431463,-19.04761904761904,-21.80544313577517,-24.442900392079007,-6.45161290322581,-13.388033355835319,-20.238462964588308
sports,2029,>=6,198,7.792929292929293,0.733460181289249,23.076923076923073,19.550265845544768,17.823431426985003,52.63157894736843,38.07895616369923,26.524581181224615
sports,2030,1,127,1.0,,50.0,8.799137090891234,-6.491228070175443,-9.09090909090909,-9.247651213792071,-11.784385183332624
sports,2030,2-3,1075,2.3451162790697673,0.7211966706829709,-3.1250000000000093,0.7807910311667905,3.759515786846386,-12.380952380952376,-5.483288583650834,0.8408513536768929
sports,2030,4-5,293,4.348122866894198,0.7350548351431463,-10.000000000000005,-21.898718662000714,-31.669719169719194,-10.344827586206895,-19.967129417766976,-30.158048878307053
sports,2030,>=6,198,7.792929292929293,0.733460181289249,-7.142857142857129,16.676959202240766,35.591074537110316,55.55555555555555,50.030890874653714,49.59458498798622
sports,2031,1,127,1.0,,0.0,-6.52229548513434,-9.93788819875777,-18.18181818181818,-13.885285688185597,-12.267602104735666
sports,2031,2-3,1075,2.3451162790697673,0.7211966706829709,1.587301587301592,5.012500782854047,8.309483703207022,-1.0416666666666698,2.3261699880468156,6.4526309325758495
sports,2031,4-5,293,4.348122866894198,0.7350548351431463,-21.052631578947363,-21.208774888551684,-22.9205684697587,-6.2500000000000036,-12.192901998438861,-18.80969125742604
sports,2031,>=6,198,7.792929292929293,0.733460181289249,60.00000000000002,36.68264531319376,22.717738258093924,25.0,25.092694026815813,21.822606054339897
