epoch,loss,rank_loss,next_loss,route_loss
1,33.7987983410175,32.94851537851187,3.6504629850387573,0.5906602442264557
2,31.97894551203801,31.209118843078613,3.2722873962842502,0.5472574875904963
3,31.342240920433632,30.501604006840633,3.7935298772958608,0.4057734814973978
4,30.449431859529934,29.572396205021786,4.097143925153292,0.2924712220063576
5,29.58658042320838,28.71209980891301,4.111806796147273,0.2411386760381552
6,29.130527789776142,28.258472589346077,4.113626700181228,0.2126800870666137
7,28.99217048058143,28.11970593379094,4.117644566756028,0.19842564028043014
8,28.492893365713265,27.62047892350417,4.124945328785823,0.18233135457222277
9,28.268909454345703,27.39713793534499,4.122666413967426,0.17743175476789474
10,27.90317887526292,27.02988045032208,4.133611532358023,0.17302090502702272
11,27.60969176659217,26.735312902010403,4.142419319886428,0.17038222402334213
12,27.29703477712778,26.422390717726486,4.143607359666091,0.16973352718811768
13,27.083730550912712,26.20787525177002,4.1495161056518555,0.1697775750206067
14,26.808387976426346,25.93271541595459,4.155561520503118,0.16378326198229423
15,26.766855313227726,25.890658965477577,4.158358757312481,0.1635754882143094
16,26.31485520876371,25.43926268357497,4.161104404009306,0.15850136142510635
17,26.250363423274113,25.375146352327786,4.161524662604699,0.1553354303424175
18,25.81915121812087,24.94516108586238,4.162405325816228,0.1492456140426489
19,25.568061095017654,24.694364841167744,4.161778926849365,0.14573008567094803
20,25.393683653611404,24.520655632019043,4.160887956619263,0.14229488200866258
