variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.047697368421052634,0.025953904718593487,0.01942943295739348,0.07894736842105263,0.0336513637777841,0.02143266513136258,2.5932560940000258,0.6828013585519737,363155,313.2294921875
FIR-MIC image-only,0.029605263157894735,0.015857764698857562,0.011857769423558897,0.06743421052631579,0.025369349450805708,0.014445495515745638,2.323542957999962,0.6656546101976945,363155,417.68798828125
FIR-MIC text-only,0.05098684210526316,0.02653497420831407,0.01929498224728488,0.0756578947368421,0.032617117851659536,0.02088183318489759,2.3197111689996746,0.6864067302627207,363155,339.884765625
