trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,1,6,0.05257995549019486,0.08721804511278196,0.04206945936269244,0.12330827067669173,0.06140798977132674,0.0443358677307908,0.05,0.1,0.2,70.6571672289997,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 322, ""min_warm_cluster"": 22}"
2,32,64,0.001,0.0001,0.15,0.1,1,6,0.05340180685192934,0.09323308270676692,0.0414625850340136,0.11879699248120301,0.05971852864000216,0.04311800247157216,0.2,0.1,0.0,69.03865911599996,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 322, ""min_warm_cluster"": 22}"
3,64,64,0.0005,0.0001,0.15,0.1,7,12,0.051550331621150317,0.08421052631578947,0.04160997732426304,0.12330827067669173,0.06124186166711982,0.04416837425037104,0.0,0.05,0.1,137.77434439399985,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 126, ""min_warm_cluster"": 7}"
4,64,64,0.001,0.0001,0.15,0.1,4,9,0.0515521550955186,0.08270676691729323,0.0419936746628476,0.12030075187969924,0.06086624053592945,0.04444578278786477,0.1,0.05,0.2,103.70799216199975,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 126, ""min_warm_cluster"": 7}"
