trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,2,7,0.031250751175865975,0.05864509605662285,0.022979560884009823,0.08645096056622852,0.038284862119553106,0.024911868841260884,0.2,0.1,0.05,329.248101803998,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 645, ""min_warm_cluster"": 136}"
2,32,64,0.001,0.0001,0.15,0.1,5,10,0.03083384425532945,0.05915065722952477,0.022254120724798175,0.09302325581395349,0.03923685720998833,0.024477931833670814,0.05,0.2,0.2,478.1283173699994,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 645, ""min_warm_cluster"": 136}"
3,64,64,0.0005,0.0001,0.15,0.1,5,10,0.03142489415494863,0.05965621840242669,0.02285537740542796,0.09049544994944388,0.039076625397853615,0.024876269873131636,0.0,0.2,0.1,485.5453690669965,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 305, ""min_warm_cluster"": 51}"
4,64,64,0.001,0.0001,0.15,0.1,5,10,0.031396159724376954,0.06066734074823053,0.022528367599146167,0.0910010111223458,0.03899480135707987,0.02457684579499779,0.05,0.2,0.2,481.3406568029968,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 305, ""min_warm_cluster"": 51}"
