trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,5,10,0.052851534823885826,0.08721804511278196,0.04241735290607471,0.12481203007518797,0.06212621804112785,0.04483829585531208,0.05,0.1,0.2,118.24627201200019,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 192, ""min_warm_cluster"": 38}"
2,32,64,0.001,0.0001,0.15,0.1,7,12,0.05233522044938123,0.08721804511278196,0.04173290368779091,0.12781954887218044,0.062272070699932805,0.044287926116471935,0.05,0.2,0.2,138.4631821820003,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 192, ""min_warm_cluster"": 38}"
3,64,64,0.0005,0.0001,0.15,0.1,5,10,0.05296441163031846,0.09172932330827067,0.041331304451605204,0.12030075187969924,0.05996729977933198,0.04313712774367119,0.0,0.2,0.05,116.7243221889994,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 155, ""min_warm_cluster"": 11}"
4,64,64,0.001,0.0001,0.15,0.1,2,7,0.053720223645786394,0.0887218045112782,0.04307315908819668,0.12330827067669173,0.06212243657448414,0.04520152726582112,0.05,0.2,0.2,80.57674421899992,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 155, ""min_warm_cluster"": 11}"
