trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,epoch,loss,rank_loss,next_loss,route_loss,validation_lambda_z,validation_lambda_next,validation_lambda_fine,validation_Recall@10,validation_NDCG@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20
1,32,64,0.0005,0.0001,0.15,0.1,1,21.28858449324122,20.498285819899362,3.455646294467854,0.628121629076184,0.05,0.2,0.2,0.06923376118241929,0.03833640848590768,0.02899217770863045,0.08984830805134189,0.043471701976683916,0.030360542727012992
1,32,64,0.0005,0.0001,0.15,0.1,2,19.961356671351307,19.188564347770978,3.452769144526068,0.5217727597029704,0.0,0.1,0.05,0.06728899260987943,0.03815997748524882,0.02937665536848734,0.08984830805134189,0.04379341578055591,0.03088634710386556
1,32,64,0.0005,0.0001,0.15,0.1,3,19.332845080573605,18.570431045766146,3.443591052631162,0.4378556777846138,0.2,0.2,0.1,0.06806690003889537,0.03887038261775519,0.029975211918035722,0.08945935433683391,0.044254058593341514,0.03144143650621897
1,32,64,0.0005,0.0001,0.15,0.1,4,18.907646219685393,18.148559194690776,3.452362539633265,0.3761470649602278,0.05,0.2,0.2,0.06923376118241929,0.03849357283115461,0.029146833114161,0.09101516919486581,0.0439092340087275,0.030587585883392412
1,32,64,0.0005,0.0001,0.15,0.1,5,18.546976683274757,17.78890446896823,3.462886502157967,0.342747854736616,0.2,0.05,0.2,0.06962271489692727,0.03888271979829631,0.029616510159100592,0.09101516919486581,0.04421358580206635,0.031038848585974606
1,32,64,0.0005,0.0001,0.15,0.1,6,18.27838431664233,17.52123408947351,3.465701845456969,0.32475293413648065,0.1,0.2,0.2,0.07117852975495916,0.039556649118804556,0.029923968809616418,0.09218203033838973,0.04478068640010433,0.031311922378615895
1,32,64,0.0005,0.0001,0.15,0.1,7,18.013572446580202,17.256638165914786,3.46827406478378,0.31504265739108034,0.1,0.2,0.1,0.06845585375340335,0.038907891198058105,0.029943725188766025,0.09140412290937379,0.04464996717302317,0.03148940096085441
1,32,64,0.0005,0.0001,0.15,0.1,8,17.82359465113226,17.06701433433677,3.4691504734867022,0.30779327339721174,0.05,0.2,0.2,0.07001166861143523,0.03845373969043464,0.028865922098127463,0.08907040062232595,0.04325985398913456,0.030181042192486827
1,32,64,0.0005,0.0001,0.15,0.1,9,17.495330691337585,16.738932263176395,3.4699865512128145,0.30246610011694564,0.0,0.2,0.2,0.06884480746791131,0.03836750589353062,0.0291054681953165,0.09062621548035783,0.04381442728613061,0.030570238180439725
1,32,64,0.0005,0.0001,0.15,0.1,10,17.457075465400266,16.701268056653582,3.4696771311310104,0.29720038962814044,0.05,0.2,0.0,0.06806690003889537,0.038356807251329304,0.02931754057775061,0.09062621548035783,0.04390621931989807,0.030760184539477993
1,32,64,0.0005,0.0001,0.15,0.1,11,17.340294977404035,16.584590039163267,3.47015662238283,0.29350034808212855,0.0,0.2,0.1,0.06806690003889537,0.03843776862931784,0.029451359177146804,0.09062621548035783,0.044021767842080756,0.030922850101278706
2,32,64,0.001,0.0001,0.15,0.1,1,21.004764547887838,20.225749519636047,3.4167291398318307,0.5774300129346128,0.1,0.1,0.2,0.07001166861143523,0.038601174304705825,0.0290616337290783,0.09023726176584987,0.04363155184523295,0.03039859649635815
2,32,64,0.001,0.0001,0.15,0.1,2,19.664956875567167,18.907844928075683,3.4297431482459015,0.3866682859524241,0.1,0.2,0.2,0.06690003889537145,0.03860278022096109,0.02997490322461151,0.09140412290937379,0.0447177602685834,0.03161217149317333
2,32,64,0.001,0.0001,0.15,0.1,3,18.906825346766777,18.154791244920695,3.441464415136373,0.29716265567068784,0.2,0.2,0.1,0.06962271489692727,0.03933957688513129,0.030102084915387132,0.08984830805134189,0.044430607773739174,0.03148780621803732
2,32,64,0.001,0.0001,0.15,0.1,4,18.53743631884737,17.786739124442047,3.452872004149095,0.264755978618028,0.05,0.2,0.2,0.07001166861143523,0.03877967288397845,0.029255030159347547,0.09179307662388175,0.04423283749965697,0.03072394200569201
2,32,64,0.001,0.0001,0.15,0.1,5,18.16683878088897,17.416981310214638,3.4692182743324422,0.23997891708365027,0.0,0.2,0.2,0.06806690003889537,0.03895781463710618,0.030065659091330035,0.09140412290937379,0.0448453759017976,0.031674574772121475
2,32,64,0.001,0.0001,0.15,0.1,6,17.901003306766725,17.152932832825858,3.474410250501813,0.219464252158156,0.1,0.1,0.2,0.07078957604045119,0.03909120040763553,0.029524828212109423,0.09140412290937379,0.044267479584469756,0.0309263779106018
2,32,64,0.001,0.0001,0.15,0.1,7,17.65466413801571,16.90908727749198,3.4766857421623087,0.20010609657696957,0.1,0.05,0.05,0.0676779463243874,0.03825846083719109,0.029412000765559693,0.09179307662388175,0.04420436805616079,0.030964669432161692
2,32,64,0.001,0.0001,0.15,0.1,8,17.4583240904898,16.714271221520764,3.478262206293502,0.18605357802139139,0.05,0.1,0.2,0.06845585375340335,0.038256617026513264,0.02911688985201237,0.09179307662388175,0.044061408928942176,0.030660462191091396
3,64,64,0.0005,0.0001,0.15,0.1,1,21.836226625262565,20.946687190037853,3.75484343969597,0.8103925343954338,0.1,0.2,0.2,0.06806690003889537,0.03868664769534983,0.029700783463910654,0.09140412290937379,0.04453591295590589,0.03128101633837497
3,64,64,0.0005,0.0001,0.15,0.1,2,20.56194788105083,19.68881385731247,3.9001197275125756,0.5546085438076055,0.0,0.1,0.2,0.06573317775184753,0.03782729579628472,0.029345786026066075,0.08790353947880203,0.0434371923608583,0.03088760664073784
3,64,64,0.0005,0.0001,0.15,0.1,3,19.445727206626028,18.558800650092792,4.127949435755892,0.32249684238208914,0.0,0.2,0.2,0.06884480746791131,0.03892209781597811,0.02983398467645842,0.09257098405289771,0.04479727419537609,0.03138327520049164
3,64,64,0.0005,0.0001,0.15,0.1,4,19.010176420211792,18.130646629153556,4.127545176811938,0.23756902383745843,0.2,0.2,0.2,0.06884480746791131,0.039392345820274996,0.030513110209726312,0.08945935433683391,0.04457355223414015,0.03191667334435325
3,64,64,0.0005,0.0001,0.15,0.1,5,18.6874809355106,17.808277229093157,4.140905740126124,0.2032044470872519,0.2,0.2,0.05,0.07040062232594321,0.039333244776155955,0.029944651269038666,0.09257098405289771,0.04488835758874093,0.031447141239427316
3,64,64,0.0005,0.0001,0.15,0.1,6,18.299251547399557,17.419747316612387,4.1501525528026075,0.18714756265563784,0.0,0.2,0.2,0.06923376118241929,0.039044192247569165,0.02990683632457261,0.09373784519642163,0.045159115129228475,0.031543998364274656
3,64,64,0.0005,0.0001,0.15,0.1,7,18.111591381284427,17.232590687127328,4.1537841445994825,0.17867680863951738,0.05,0.2,0.2,0.07001166861143523,0.03977414647476703,0.030607724744247496,0.0941267989109296,0.04577074769547729,0.0322019023373919
3,64,64,0.0005,0.0001,0.15,0.1,8,17.94209797877186,17.062994732047027,4.16077003838881,0.16994888644735767,0.0,0.2,0.2,0.06845585375340335,0.03859151294555189,0.029516802183079897,0.09140412290937379,0.044289531521074094,0.03102702672521971
3,64,64,0.0005,0.0001,0.15,0.1,9,17.595086574554443,16.715847413494902,4.163709721475278,0.16309606044922234,0.05,0.2,0.2,0.07117852975495916,0.039313345047999965,0.029734894087286145,0.08868144690781797,0.043657980890794756,0.03088329118666605
3,64,64,0.0005,0.0001,0.15,0.1,10,17.510055002176536,16.63113504535747,4.166508845563205,0.15546592676414633,0.05,0.2,0.2,0.06845585375340335,0.03858681516594454,0.029523130398276257,0.09257098405289771,0.044553857044382195,0.031092815257732834
3,64,64,0.0005,0.0001,0.15,0.1,11,17.380511058951324,16.502753568145465,4.167721370481095,0.14512948565325648,0.1,0.2,0.0,0.06728899260987943,0.0383620663125935,0.029539799843183744,0.09023726176584987,0.04409087233870298,0.031073909382800646
3,64,64,0.0005,0.0001,0.15,0.1,12,17.145226869943006,16.26828108643586,4.168132206179061,0.13689400972622745,0.2,0.2,0.0,0.06728899260987943,0.03874835966288954,0.03008356330993437,0.08751458576429405,0.04380791011656339,0.031444968967095976
4,64,64,0.001,0.0001,0.15,0.1,1,21.440885872211098,20.524389892254234,4.025707195389946,0.6853018211868575,0.05,0.2,0.2,0.07078957604045119,0.03889991609701292,0.02925703666660493,0.09023726176584987,0.043740997121967384,0.0305451464672919
4,64,64,0.001,0.0001,0.15,0.1,2,19.708891832603598,18.823976748394518,4.133953674784246,0.27453049933010676,0.1,0.2,0.2,0.06806690003889537,0.038458511864332814,0.029437467973057237,0.09062621548035783,0.04409611440672861,0.030949656097500656
4,64,64,0.001,0.0001,0.15,0.1,3,18.935281749041575,18.05692254597286,4.1412981411196155,0.1813729813076415,0.0,0.2,0.2,0.06845585375340335,0.03947880978664904,0.03069045458193649,0.09101516919486581,0.04514248243023223,0.03222360604179787
4,64,64,0.001,0.0001,0.15,0.1,4,18.480608557755094,17.602983281297504,4.151868253383997,0.15514746013115038,0.0,0.2,0.2,0.06923376118241929,0.03975728359630868,0.0307977255468504,0.08984830805134189,0.04495929091418739,0.032220185049462065
4,64,64,0.001,0.0001,0.15,0.1,5,18.253799078599464,17.37719866914569,4.156907104096323,0.14066176060235724,0.0,0.2,0.2,0.06884480746791131,0.039507815141390186,0.030618683360807048,0.08984830805134189,0.04477944820081411,0.032045899548455443
4,64,64,0.001,0.0001,0.15,0.1,6,18.014275982694805,17.13867679407012,4.158467045370138,0.1277507410718585,0.05,0.2,0.2,0.06845585375340335,0.039273016640472315,0.030365863446376862,0.09062621548035783,0.04489550090235003,0.03191881122960452
4,64,64,0.001,0.0001,0.15,0.1,7,17.835714917700244,16.960599711410843,4.15998210097259,0.12020795518216097,0.0,0.2,0.2,0.06923376118241929,0.03964321503764063,0.030641835367623,0.09101516919486581,0.04515958669732865,0.03216175264368797
4,64,64,0.001,0.0001,0.15,0.1,8,17.672909070860666,16.797916421350443,4.162771814274338,0.1144845096288987,0.1,0.2,0.2,0.07001166861143523,0.03965902112334431,0.030423280423280425,0.09023726176584987,0.04474471872525106,0.03180498202146547
4,64,64,0.001,0.0001,0.15,0.1,9,17.316004708128155,16.439996363981713,4.1660194441957294,0.11324316129650709,0.0,0.2,0.1,0.06884480746791131,0.03950978225979636,0.03061220079889858,0.09257098405289771,0.04546325939777758,0.03222276788825806
