variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.0720763723150358,0.046553915944700056,0.03873546236314733,0.10071599045346062,0.05382197591461681,0.040744878569235546,70.4473061360004,1.0004238959418934,371379,591.7294921875
FIR-MIC image-only,0.039618138424821,0.021099269507585432,0.015487934234950942,0.06062052505966587,0.026339781549394623,0.016886946789652624,64.97494462599934,1.0874252291176072,371379,976.0888671875
FIR-MIC text-only,0.07016706443914081,0.04331681014616964,0.03508769935977573,0.0954653937947494,0.04976336672710608,0.0368841453239105,66.58357368399811,0.9761727408113943,371379,972.60107421875
