variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.060838747784997045,0.03274119176145352,0.02433620228953956,0.09686946249261666,0.04185980556044058,0.026840929857745593,92.53245809799955,0.891614230360576,371379,510.69775390625
FIR-MIC image-only,0.02835203780271707,0.015702628269481246,0.011813817868159276,0.04016538688718252,0.01868840425132224,0.01263137107348109,85.71963875699839,0.9006172699346189,371379,813.1455078125
FIR-MIC text-only,0.05611340815121087,0.03116054828404785,0.023612165874422227,0.09509746012994684,0.04101984817177029,0.02632073394708741,85.43017621000035,0.8403362268164597,371379,774.4443359375
