variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20
Anchor-only,0.046052631578947366,0.025346830798690195,0.019069157268170427,0.0756578947368421,0.03284971062985241,0.0211336610339966
Past-only,0.02138157894736842,0.011318436575673654,0.008374451754385965,0.039473684210526314,0.01588130496506049,0.009621342101966796
Future-only,0.023026315789473683,0.010041195045581038,0.006142308897243108,0.046052631578947366,0.01583740584281985,0.007720024930248268
Past+Future,0.018092105263157895,0.010328206326778978,0.008008954678362571,0.04111842105263158,0.016256352499054726,0.009693495296955863
FIR-MIC without future bridge,0.046052631578947366,0.024783228502702197,0.01828790726817043,0.07894736842105263,0.03294208207367159,0.02044337207792479
Per-item + transition/association,0.047697368421052634,0.025125171995646175,0.018241567460317458,0.0756578947368421,0.03201358251377296,0.020035884157133855
FIR-MIC full,0.047697368421052634,0.025125171995646175,0.018241567460317458,0.0756578947368421,0.03201358251377296,0.020035884157133855
