epoch,loss,rank_loss,next_loss,route_loss
1,33.741429842435394,32.831817480234,4.040337122403658,0.5600307492109445
2,31.96565077855037,31.062014286334698,4.13907188635606,0.4743605049756857
3,30.666511682363655,29.76628905076247,4.170694149457491,0.40279919367570144
4,30.283546374394344,29.38907263829158,4.178700593801645,0.3409057935843101
5,29.434033760657677,28.544666510361893,4.181432558940007,0.2877545333825625
6,29.190126419067383,28.304897014911358,4.18432589677664,0.24533564883929032
7,28.678872475257286,27.797121194692757,4.185042821443998,0.21121067439134306
8,28.411864647498497,27.53325975858248,4.182747455743643,0.18417056306050375
9,27.917089975797214,27.04123328282283,4.180238283597506,0.16344509674952581
10,27.640003571143517,26.76529422173133,4.182232618331909,0.14786517333525878
11,27.42597198486328,26.55296098268949,4.180287874661959,0.1357189376766865
12,27.557343923128567,26.685681343078613,4.176718436754667,0.12683821412233207
13,26.96611162332388,26.094901231619026,4.173779230851394,0.12095851336534207
14,26.71958512526292,25.84886514223539,4.171036261778611,0.11799745175700921
15,26.60022522852971,25.73019211108868,4.169707463337825,0.11341226186889869
16,26.311474873469425,25.442266390873836,4.167926458212046,0.10964158951089932
17,26.198410914494442,25.329943950359638,4.166781132037823,0.10587313627967468
18,25.60236380650447,24.734727272620567,4.164280304541955,0.1026989553983395
19,25.839638489943283,24.972343298105095,4.162656930776743,0.1007760138465808
20,25.492854558504543,24.625971720768856,4.161950056369488,0.09853763247911747
