trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,epoch,loss,rank_loss,next_loss,route_loss,validation_lambda_z,validation_lambda_next,validation_lambda_fine,validation_Recall@10,validation_NDCG@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20
1,32,64,0.0005,0.0001,0.15,0.1,1,34.01772469740648,33.18988690009484,3.684789144075834,0.5402012283985431,0.1,0.1,0.2,0.08571428571428572,0.05290424126708623,0.04285236901778255,0.12781954887218044,0.06330266262796562,0.045575054544478875
1,32,64,0.0005,0.0001,0.15,0.1,2,32.261261426485504,31.492460617652306,3.472541864101703,0.4819238460980929,0.1,0.1,0.2,0.0887218045112782,0.05209369620791872,0.04105800214822772,0.11879699248120301,0.059458552299209474,0.04294861825687729
1,32,64,0.0005,0.0001,0.15,0.1,3,31.104842772850624,30.343943962684044,3.451667446356553,0.4363633394241333,0.0,0.2,0.1,0.0887218045112782,0.052627205176541715,0.04179496359947488,0.1293233082706767,0.06246804888860465,0.04428022579544961
1,32,64,0.0005,0.0001,0.15,0.1,4,30.877975023709812,30.12124098264254,3.451764913705679,0.3989708629938272,0.1,0.05,0.2,0.08721804511278196,0.05238320781421858,0.04178302900107411,0.11879699248120301,0.06018422994932739,0.04382706274562463
1,32,64,0.0005,0.0001,0.15,0.1,5,30.060510562016415,29.30660203786997,3.4450760988088756,0.37259385333611417,0.1,0.1,0.2,0.08721804511278196,0.051970815631965074,0.04137486573576799,0.11428571428571428,0.05867926024920291,0.04314598827023464
1,32,64,0.0005,0.0001,0.15,0.1,6,29.88657863323505,29.135037202101486,3.442068237524766,0.3477639796642157,0.1,0.1,0.2,0.0887218045112782,0.0521340643382111,0.041084854994629424,0.11879699248120301,0.059503513696704285,0.04298617376168064
2,32,64,0.001,0.0001,0.15,0.1,1,33.592904604398285,32.788814544677734,3.5836529364952674,0.520257912003077,0.05,0.1,0.2,0.08721804511278196,0.05172245587457301,0.040901658909177706,0.12330827067669173,0.06059512534578313,0.04320214139029754
2,32,64,0.001,0.0001,0.15,0.1,2,31.85424907390888,31.094917810880222,3.4549885346339297,0.4169814334465907,0.1,0.1,0.1,0.08721804511278196,0.052436407893406894,0.041931614751163616,0.12330827067669173,0.06144137342872201,0.0443390761698916
2,32,64,0.001,0.0001,0.15,0.1,3,30.679543055020847,29.93045058617225,3.4354711312514086,0.34041699652488416,0.1,0.1,0.2,0.08721804511278196,0.052047307704123094,0.04138142976488841,0.12481203007518797,0.06126031638077347,0.04375771219063661
2,32,64,0.001,0.0001,0.15,0.1,4,30.396979918846718,29.653206018301155,3.4241479360140286,0.29492168816236347,0.0,0.2,0.2,0.09022556390977443,0.053409869272328075,0.04226279985678482,0.12330827067669173,0.06142083578208191,0.044278593563609504
2,32,64,0.001,0.0001,0.15,0.1,5,29.55163970360389,28.80765100625845,3.425224019930913,0.27454832196235657,0.05,0.05,0.2,0.08421052631578947,0.05219391717930553,0.042346342045590166,0.11879699248120301,0.060766688646086954,0.044606517583949554
2,32,64,0.001,0.0001,0.15,0.1,6,29.361303916344276,28.615820811345028,3.424547085395226,0.27217695919366985,0.1,0.05,0.2,0.08421052631578947,0.05227690660223918,0.04253252178064208,0.11729323308270677,0.06047271157332223,0.044688383415018115
2,32,64,0.001,0.0001,0.15,0.1,7,28.881524672875038,28.1354802938608,3.4292857280144324,0.2680865583511499,0.05,0.1,0.1,0.08571428571428572,0.053035194174576736,0.043114930182599355,0.12030075187969924,0.06166548066981532,0.0454221699656882
2,32,64,0.001,0.0001,0.15,0.1,8,28.61156184856708,27.864619401785042,3.4292011627784142,0.27122960870082563,0.05,0.1,0.1,0.08571428571428572,0.05138734791028006,0.040947607113020645,0.12180451127819548,0.0603142024543681,0.04329646567832978
2,32,64,0.001,0.0001,0.15,0.1,9,28.132133630605843,27.383127359243538,3.432804226875305,0.2761671566046201,0.0,0.2,0.05,0.08721804511278196,0.05212910227935416,0.04153419262441819,0.11879699248120301,0.06000164940000814,0.04363712132794281
3,64,64,0.0005,0.0001,0.15,0.1,1,34.16320698077862,33.237379000737114,4.1216637538029595,0.5716149508953094,0.05,0.2,0.0,0.0887218045112782,0.05191803575684871,0.04078828022437045,0.12481203007518797,0.060770560593426004,0.04307341240352949
3,64,64,0.0005,0.0001,0.15,0.1,2,32.45262835575984,31.546548036428597,4.111397660695589,0.5251491803389329,0.05,0.05,0.2,0.081203007518797,0.050515639927586516,0.041070533476548515,0.12030075187969924,0.060264079905673354,0.04367582261387983
3,64,64,0.0005,0.0001,0.15,0.1,3,31.125986025883602,30.219006244952862,4.160421426479633,0.4848255538023435,0.1,0.0,0.1,0.081203007518797,0.05143082069153759,0.04235290607471058,0.12180451127819548,0.061541822152936104,0.04504998560388584
3,64,64,0.0005,0.0001,0.15,0.1,4,30.768640004671536,29.864380616408127,4.167822764470027,0.4531899977188844,0.1,0.05,0.1,0.08270676691729323,0.05073201190494905,0.04103890679078649,0.12030075187969924,0.06006289949962813,0.04350634567085136
3,64,64,0.0005,0.0001,0.15,0.1,5,29.944821797884426,29.044250561640812,4.165252263729389,0.4257411693151181,0.05,0.1,0.2,0.08721804511278196,0.051545210437770904,0.04076381429764888,0.11729323308270677,0.05884220129749859,0.042605547613927694
3,64,64,0.0005,0.0001,0.15,0.1,6,29.731527768648586,28.832910831157978,4.171181275294377,0.40170955428710353,0.0,0.05,0.1,0.08270676691729323,0.05021195504643758,0.04024107888769543,0.12481203007518797,0.06065823974760531,0.043006473870437184
4,64,64,0.001,0.0001,0.15,0.1,1,33.74142910883977,32.83181681999793,4.0403367922856255,0.560030813400562,0.2,0.1,0.05,0.09022556390977443,0.051769848542428755,0.040247642916815846,0.12481203007518797,0.06021722877617705,0.04241204106150916
4,64,64,0.001,0.0001,0.15,0.1,2,31.96489766927866,31.061265505277195,4.13907188635606,0.47435442874064815,0.1,0.05,0.2,0.08421052631578947,0.05121544107203454,0.04110395035207065,0.12030075187969924,0.06023546827741966,0.04352198730966859
4,64,64,0.001,0.0001,0.15,0.1,3,30.666899020855244,29.76674248622014,4.170376575910128,0.40283988072321963,0.1,0.1,0.05,0.08571428571428572,0.05079412871133212,0.040228547559374626,0.12180451127819548,0.05969733936123033,0.04255593713507073
4,64,64,0.001,0.0001,0.15,0.1,4,30.282344304598293,29.387865653404823,4.178686288686899,0.3409721301152156,0.05,0.1,0.1,0.08571428571428572,0.05085054900682674,0.04029180093089867,0.12180451127819548,0.05971394369297875,0.04258505649966112
4,64,64,0.001,0.0001,0.15,0.1,5,29.439761308523323,28.5501886514517,4.182093895398653,0.28790543514948624,0.05,0.1,0.2,0.08571428571428572,0.050436574944714284,0.039744599594223655,0.12030075187969924,0.05893966919733437,0.04194971485678904
4,64,64,0.001,0.0001,0.15,0.1,6,29.193029550405647,28.307784447303185,4.184226164451013,0.24536530730816034,0.0,0.05,0.1,0.08421052631578947,0.050623449317226225,0.040406373075546,0.12631578947368421,0.06094333937425101,0.04307297071176584
