epoch,loss,rank_loss,next_loss,route_loss
1,33.62567322070782,32.78409290313721,3.4511738281983595,0.732114356297713
2,32.044839932368355,31.461108647860012,2.0473234745172353,0.7052182005001948
3,31.493652930626503,30.95874602978046,1.7780196208220262,0.6959071113513067
4,31.21218989445613,30.641986186687763,2.03874541245974,0.6813502059533045
