trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,4,9,0.05349367990725638,0.09022556390977443,0.04245733381071727,0.12030075187969924,0.0608777237665855,0.04436680023629208,0.0,0.1,0.2,108.94295597000018,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 236, ""min_warm_cluster"": 9}"
2,32,64,0.001,0.0001,0.15,0.1,2,7,0.052994617045659165,0.09022556390977443,0.04183494450411744,0.11578947368421053,0.05932918558996427,0.04350279134311583,0.0,0.1,0.2,83.84940301499955,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 236, ""min_warm_cluster"": 9}"
3,64,64,0.0005,0.0001,0.15,0.1,3,8,0.05168234273468552,0.0887218045112782,0.040561522854755935,0.12481203007518797,0.060640439019674516,0.042933021842097935,0.0,0.1,0.1,95.15269567399992,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 160, ""min_warm_cluster"": 3}"
4,64,64,0.001,0.0001,0.15,0.1,3,8,0.051661304952813104,0.0887218045112782,0.04052989616899391,0.11879699248120301,0.05908665022081189,0.04247204233313081,0.0,0.1,0.2,94.722179116,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 160, ""min_warm_cluster"": 3}"
