epoch,loss,rank_loss,next_loss,route_loss
1,33.69820631467379,32.76694327134352,4.216552349237295,0.582120989377682
2,31.49018331674429,30.581425666809082,4.168490960047795,0.49129581107543063
3,30.400380061222958,29.50017554943378,4.166967832125151,0.41166661794369036
4,29.758348318246696,28.863749210651104,4.170753827461829,0.34851593581529766
5,29.228219912602352,28.337853871859036,4.17626063640301,0.29973313900140613
6,29.094846065227802,28.209434215839092,4.172441317484929,0.26147496413726073
7,28.721467605003944,27.838914137620193,4.1758555082174444,0.22868588108282822
8,27.95748050396259,27.077780356773964,4.174847694543692,0.2035830829005975
9,27.67540902357835,26.798057336073654,4.173536263979399,0.184329231771139
10,27.621429516718937,26.745583974398098,4.172998831822322,0.1675534380170015
11,27.39627882150503,26.521461706895096,4.1726998549241285,0.15587151566377053
12,27.227318030137283,26.35356793036828,4.171383564288799,0.14658919320656702
13,27.049752162053036,26.176979798537033,4.170160843775823,0.13895579599417174
14,26.647174541766827,25.775138048025276,4.1700729223398065,0.13286439673258707
15,26.365921827463005,25.49449949998122,4.169496939732478,0.12713266708529913
16,26.039725083571213,25.169251075157753,4.168112406363854,0.12194580470140164
17,25.936412517841045,25.066564853374775,4.166958698859582,0.11754394523226298
18,25.54451428926908,24.675413058354305,4.165689156605647,0.11418601813224646
19,25.698846963735726,24.83004958813007,4.165356269249549,0.11080684656134018
20,25.18190237192007,24.31359210381141,4.164553238795354,0.1076645223567119
