variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.047697368421052634,0.0255478211774391,0.018801561194653302,0.06743421052631579,0.030487399535376807,0.02013146190873246,7.58672437200039,0.6696200921052614,363155,314.1044921875
FIR-MIC image-only,0.029605263157894735,0.01577107476519245,0.011770963868003342,0.06414473684210527,0.024552987404536927,0.014209738947752229,6.855585672000416,0.6563604934213847,363155,417.93798828125
FIR-MIC text-only,0.049342105263157895,0.025313430352225396,0.018161941311612362,0.0756578947368421,0.03180876097646137,0.01986241309334076,6.923345877999964,0.6562414309209879,363155,340.134765625
