variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.05670407560543414,0.031241555419287227,0.0236067748619432,0.0939161252215003,0.04069279611167799,0.02622331717575016,122.5464072639952,0.873167453039534,363155,510.69775390625
FIR-MIC image-only,0.03071470761961016,0.017251879610869922,0.01308679998874919,0.04370939161252215,0.020452638175798354,0.013920031100362057,112.40499593200366,0.8977799527461577,363155,807.00390625
FIR-MIC text-only,0.06202008269344359,0.03244129303252437,0.023575366354456725,0.09037212049616067,0.03961719458147291,0.025548150582804293,114.51311520599847,0.8499778310687648,363155,767.52734375
