epoch,loss,rank_loss,next_loss,route_loss
1,28.914118246598676,28.188574812629007,3.0439361929893494,0.5382725918157534
2,27.368197419426657,26.624516660516914,3.3618015077981083,0.2942747599021955
3,26.40101298418912,25.63815689086914,3.4547620632431726,0.2842919518324462
4,25.924518628553912,25.159273407676004,3.463375514203852,0.2884041876955466
5,25.397930557077583,24.631363456899468,3.4601710845123637,0.2980589490722526
6,25.019593152132902,24.25224215334112,3.4560848501595585,0.30611308122223074
7,24.847671140323985,24.080510399558328,3.4551820050586355,0.3061326210471717
8,24.679477084766734,23.912964040582832,3.4544331458481876,0.3027208051220937
9,24.45352554321289,23.685489719564263,3.4532427300106394,0.3132931539280848
10,24.226335655559193,23.45903550494801,3.4534271874211053,0.31006766483187675
11,24.135388612747192,23.368021249771118,3.4535795829512854,0.3112921924753623
12,23.958906108682807,23.19135397130793,3.452146056023511,0.31431850960308855
13,23.89913196997209,23.131548924879596,3.4514852437106045,0.31554495272311295
14,23.803822539069436,23.0362772508101,3.452345620502125,0.31424490667202254
