epoch,loss,rank_loss,next_loss,route_loss
1,21.077512127048564,20.29347147919097,3.4915466915886357,0.5021949458234715
2,19.714240519505626,18.95443738181636,3.4711515116241745,0.3642072843493156
3,19.249991066050978,18.49932154619469,3.4676784974224164,0.2843752047925625
4,18.814489155445457,18.06729290395413,3.4713923481275453,0.24007655455256408
