variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.0720763723150358,0.04549704728018977,0.03737451225518051,0.09880668257756563,0.05225948982019491,0.03923478728354705,41.85919133600328,1.0744697073983531,363155,591.7294921875
FIR-MIC image-only,0.0405727923627685,0.022658444316922495,0.01722089631397507,0.059665871121718374,0.027452730571741954,0.018519953708335302,38.338323885000136,1.0362731355601125,363155,967.9560546875
FIR-MIC text-only,0.07159904534606205,0.043353830484527636,0.034700534151608134,0.09928400954653938,0.05016639113656159,0.036476125234908854,38.190028357999836,1.0478575622904902,363155,966.27783203125
