variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.05906674542232723,0.032148545421548304,0.024029852145622966,0.09214412285883047,0.04043875505936487,0.026267281771666977,18.122814738999296,0.9584745327811321,363155,510.69775390625
FIR-MIC image-only,0.03366804489072652,0.017475423394841545,0.012642627438847165,0.04311872415829888,0.019773792320306245,0.013225838703653013,16.461034846000985,0.9318731854691857,363155,806.38525390625
FIR-MIC text-only,0.05906674542232723,0.03200317748435429,0.02378491266559784,0.0915534554046072,0.04022235846090078,0.026044272645740354,16.492533950000507,0.8665785658606056,363155,768.95166015625
