variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20
Anchor-only,0.06142941523922032,0.032223872517623625,0.023401213212199626,0.0915534554046072,0.039681021353364675,0.025364562672664324
Past-only,0.027170702894270527,0.014033588504376353,0.010099007116136472,0.05138806851742469,0.02008460576473502,0.011722314653570471
Future-only,0.008269344359125812,0.004371812686833594,0.003155148651309313,0.017129356172474897,0.006607942147774062,0.0037658726975417995
Past+Future,0.024217365623154165,0.012117002777099307,0.008530691268434918,0.044300059066745424,0.01720915458966563,0.009937294261908088
FIR-MIC without future bridge,0.06024808033077377,0.03293983607720763,0.02474193457654769,0.09332545776727702,0.04114607784517872,0.02691264587947158
Per-item + transition/association,0.05906674542232723,0.032148545421548304,0.024029852145622966,0.09214412285883047,0.04043875505936487,0.026267281771666977
FIR-MIC full,0.05906674542232723,0.032148545421548304,0.024029852145622966,0.09214412285883047,0.04043875505936487,0.026267281771666977
