variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.0711217183770883,0.04424391014109244,0.03595124445959769,0.09976133651551312,0.051346794525674665,0.037830956525012845,45.42870080399916,1.046254745585097,371379,590.9794921875
FIR-MIC image-only,0.04152744630071599,0.02310355664304157,0.01756809485926431,0.059665871121718374,0.027556360097556125,0.01872221392450524,41.38920132900057,1.0732808940339449,371379,974.97412109375
FIR-MIC text-only,0.07159904534606205,0.04289659979799579,0.03417490623934538,0.09832935560859188,0.049641426246357194,0.03601868902209903,41.38365437399989,1.010503839618027,371379,972.60107421875
