epoch,loss,rank_loss,next_loss,route_loss
1,21.501930407758028,20.539376519760996,4.25883918888164,0.5554810391282136
2,19.864168206475817,18.966468958922153,4.1619233590252,0.34427659635273916
3,19.390369811148013,18.502371886991106,4.1607386975918175,0.2426398052078373
4,18.942918318622517,18.058237552642822,4.157294916656782,0.19598755493478956
