variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.06142941523922032,0.032562552440516035,0.023854995827825128,0.09686946249261666,0.04138352262669651,0.02620388861169969,9.061276439999347,0.8890083998812878,363155,510.69775390625
FIR-MIC image-only,0.027761370348493797,0.01610022298648041,0.012475271660150573,0.040756054341405785,0.019360696218583575,0.01335769069933056,8.346339610998257,0.9864681541648921,363155,807.26904296875
FIR-MIC text-only,0.06142941523922032,0.03249998141381609,0.02388499798423012,0.0980507974010632,0.041646933931499756,0.026336312121776395,8.18698543299979,0.8573362728880225,363155,768.158203125
