variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20
Anchor-only,0.06142941523922032,0.032223872517623625,0.023401213212199626,0.0915534554046072,0.039681021353364675,0.025364562672664324
Past-only,0.01594802126402835,0.00619912040085247,0.003309378486578722,0.027170702894270527,0.009041850237518717,0.004092712156877295
Future-only,0.00767867690490254,0.0030997882519969416,0.0017202017645018236,0.014766686355581808,0.00488028132002267,0.0022017621153289967
Past+Future,0.013585351447135264,0.005056094455335022,0.0025560430905971366,0.02244536326048435,0.007266900998238617,0.0031489890792857477
FIR-MIC without future bridge,0.06202008269344359,0.033128472096664675,0.02444519449835457,0.09273479031305375,0.040717387456331196,0.026435495852111163
Per-item + transition/association,0.06142941523922032,0.032562552440516035,0.023854995827825128,0.09686946249261666,0.04138352262669651,0.02620388861169969
FIR-MIC full,0.06142941523922032,0.032562552440516035,0.023854995827825128,0.09686946249261666,0.04138352262669651,0.02620388861169969
