variant,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,train_seconds,inference_ms_per_user,trainable_parameters,peak_cuda_memory_mb
FIR-MIC full,0.05098684210526316,0.02853124973204064,0.021808427318295742,0.0805921052631579,0.035892264195078176,0.023763349653442532,18.621919388000606,0.6851881875006353,363155,314.1044921875
FIR-MIC image-only,0.03289473684210526,0.017185486869553276,0.012511095446950709,0.06085526315789474,0.023899158564278728,0.014169936110941998,16.84151018099874,0.6806203190816823,363155,417.93798828125
FIR-MIC text-only,0.049342105263157895,0.025864738061037833,0.018928832497911444,0.07730263157894737,0.03288886942767759,0.020833650372143835,16.944151211000644,0.8240320888148744,363155,340.134765625
