trial,intents,dim,learning_rate,weight_decay,dropout,router_dropout,best_epoch,epochs_ran,validation_NDCG@10,validation_Recall@10,validation_MRR@10,validation_Recall@20,validation_NDCG@20,validation_MRR@20,lambda_z,lambda_next,lambda_fine,trial_seconds,intent_initialization
1,32,64,0.0005,0.0001,0.15,0.1,7,12,0.052708353975619224,0.0887218045112782,0.04177586824203366,0.12631578947368421,0.06193657668928479,0.04416115924315603,0.0,0.2,0.2,144.1711374760016,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 218, ""min_warm_cluster"": 41}"
2,32,64,0.001,0.0001,0.15,0.1,9,14,0.051982863673811365,0.08721804511278196,0.041448860245852724,0.12180451127819548,0.06040237589329009,0.043591895526589076,0.05,0.1,0.1,165.61541440999827,"{""fit_items"": ""warm-only"", ""intents"": 32, ""max_warm_cluster"": 218, ""min_warm_cluster"": 41}"
3,64,64,0.0005,0.0001,0.15,0.1,3,8,0.05264134616598966,0.08721804511278196,0.042200739945100846,0.12481203007518797,0.06184834735832098,0.04457148492286647,0.2,0.05,0.2,94.72618540400072,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 133, ""min_warm_cluster"": 7}"
4,64,64,0.001,0.0001,0.15,0.1,3,8,0.05214615543489502,0.08721804511278196,0.0414906313402554,0.12481203007518797,0.06140729626387628,0.043903123078906967,0.05,0.1,0.05,95.02778447300079,"{""fit_items"": ""warm-only"", ""intents"": 64, ""max_warm_cluster"": 133, ""min_warm_cluster"": 7}"
